File,DetectionScore,Landmarks
C:\Users\beata.haracewiat\Desktop\Thesis\data_processing\purple\subject2_scenario2.2_frame161_purple.jpg,1.0,"{'Nose': array([547, 531, -90]), 'LeftEyeInner': array([566, 509, -76]), 'LeftEye': array([579, 509, -76]), 'LeftEyeOuter': array([591, 509, -76]), 'RightEyeInner': array([529, 510, -73]), 'RightEye': array([516, 510, -73]), 'RightEyeOuter': array([503, 511, -73]), 'LeftEar': array([610, 536,  -5]), 'RightEar': array([485, 538,   9]), 'MouthLeft': array([571, 571, -64]), 'MouthRight': array([522, 571, -60]), 'LeftShoulder': array([691, 738,  25]), 'RightShoulder': array([395, 709,  32]), 'LeftElbow': array([833, 925,  23]), 'RightElbow': array([243, 541,  86]), 'LeftWrist': array([ 961, 1076,  -55]), 'RightWrist': array([ 89, 350, 132]), 'LeftPinky': array([1011, 1126,  -70]), 'RightPinky': array([ 38, 306, 123]), 'LeftIndex': array([ 998, 1117, -100]), 'RightIndex': array([ 45, 305,  98]), 'LeftThumb': array([ 967, 1109,  -70]), 'RightThumb': array([ 65, 327, 118]), 'LeftHip': array([ 655, 1318,    2]), 'RightHip': array([ 451, 1322,   -1]), 'LeftKnee': array([ 691, 1732,  -59]), 'RightKnee': array([ 424, 1722,    2]), 'LeftAnkle': array([ 636, 2052,  135]), 'RightAnkle': array([ 438, 2028,  204]), 'LeftHeel': array([ 603, 2092,  152]), 'RightHeel': array([ 459, 2067,  222]), 'LeftFootIndex': array([ 688, 2186,   74]), 'RightFootIndex': array([ 413, 2170,  136])}"
C:\Users\beata.haracewiat\Desktop\Thesis\data_processing\purple\subject2_scenario2.2_frame162_purple.jpg,0.9990234375,"{'Nose': array([552, 532, -71]), 'LeftEyeInner': array([570, 512, -56]), 'LeftEye': array([583, 512, -56]), 'LeftEyeOuter': array([593, 512, -57]), 'RightEyeInner': array([534, 513, -54]), 'RightEye': array([522, 514, -54]), 'RightEyeOuter': array([510, 515, -54]), 'LeftEar': array([612, 540,  14]), 'RightEar': array([492, 543,  26]), 'MouthLeft': array([576, 571, -45]), 'MouthRight': array([529, 573, -42]), 'LeftShoulder': array([694, 736,  41]), 'RightShoulder': array([399, 710,  44]), 'LeftElbow': array([823, 922,  46]), 'RightElbow': array([248, 553,  75]), 'LeftWrist': array([ 960, 1074,  -17]), 'RightWrist': array([ 81, 350,  94]), 'LeftPinky': array([1015, 1122,  -32]), 'RightPinky': array([ 25, 302,  81]), 'LeftIndex': array([1004, 1117,  -60]), 'RightIndex': array([ 32, 298,  55]), 'LeftThumb': array([ 972, 1109,  -31]), 'RightThumb': array([ 54, 320,  79]), 'LeftHip': array([ 659, 1298,    2]), 'RightHip': array([ 456, 1301,   -2]), 'LeftKnee': array([ 698, 1722,  -73]), 'RightKnee': array([ 425, 1700,   -8]), 'LeftAnkle': array([ 659, 2044,  129]), 'RightAnkle': array([ 441, 2021,  190]), 'LeftHeel': array([ 626, 2085,  146]), 'RightHeel': array([ 461, 2057,  207]), 'LeftFootIndex': array([ 717, 2172,   64]), 'RightFootIndex': array([ 426, 2168,  114])}"
C:\Users\beata.haracewiat\Desktop\Thesis\data_processing\purple\subject2_scenario2.2_frame163_purple.jpg,0.9990234375,"{'Nose': array([541, 524, -74]), 'LeftEyeInner': array([560, 501, -59]), 'LeftEye': array([573, 501, -60]), 'LeftEyeOuter': array([586, 501, -60]), 'RightEyeInner': array([523, 504, -56]), 'RightEye': array([512, 505, -56]), 'RightEyeOuter': array([499, 506, -56]), 'LeftEar': array([606, 528,   9]), 'RightEar': array([482, 535,  26]), 'MouthLeft': array([568, 563, -49]), 'MouthRight': array([519, 566, -44]), 'LeftShoulder': array([690, 737,  40]), 'RightShoulder': array([393, 711,  39]), 'LeftElbow': array([829, 929,  59]), 'RightElbow': array([241, 553,  78]), 'LeftWrist': array([ 974, 1082,   20]), 'RightWrist': array([ 78, 346, 114]), 'LeftPinky': array([1028, 1128,   11]), 'RightPinky': array([ 21, 295, 101]), 'LeftIndex': array([1018, 1125,  -18]), 'RightIndex': array([ 28, 296,  78]), 'LeftThumb': array([ 985, 1116,    6]), 'RightThumb': array([ 50, 319,  99]), 'LeftHip': array([ 645, 1311,    2]), 'RightHip': array([ 438, 1315,   -2]), 'LeftKnee': array([ 696, 1738,  -64]), 'RightKnee': array([ 400, 1729,   -7]), 'LeftAnkle': array([ 671, 2080,  128]), 'RightAnkle': array([ 403, 2045,  194]), 'LeftHeel': array([ 641, 2124,  145]), 'RightHeel': array([ 423, 2084,  212]), 'LeftFootIndex': array([ 733, 2205,   64]), 'RightFootIndex': array([ 387, 2186,  121])}"
C:\Users\beata.haracewiat\Desktop\Thesis\data_processing\purple\subject2_scenario2.2_frame164_purple.jpg,0.9990234375,"{'Nose': array([547, 528, -68]), 'LeftEyeInner': array([567, 506, -52]), 'LeftEye': array([580, 507, -52]), 'LeftEyeOuter': array([593, 507, -52]), 'RightEyeInner': array([529, 508, -49]), 'RightEye': array([516, 509, -49]), 'RightEyeOuter': array([502, 510, -49]), 'LeftEar': array([612, 535,  23]), 'RightEar': array([485, 539,  39]), 'MouthLeft': array([574, 568, -41]), 'MouthRight': array([523, 570, -36]), 'LeftShoulder': array([689, 741,  52]), 'RightShoulder': array([394, 710,  55]), 'LeftElbow': array([829, 927,  50]), 'RightElbow': array([236, 548,  82]), 'LeftWrist': array([ 969, 1073,  -13]), 'RightWrist': array([ 65, 334,  99]), 'LeftPinky': array([1025, 1121,  -27]), 'RightPinky': array([  6, 284,  84]), 'LeftIndex': array([1012, 1115,  -56]), 'RightIndex': array([ 14, 281,  58]), 'LeftThumb': array([ 980, 1107,  -27]), 'RightThumb': array([ 35, 305,  84]), 'LeftHip': array([ 641, 1310,    1]), 'RightHip': array([ 433, 1311,   -1]), 'LeftKnee': array([ 697, 1746,  -62]), 'RightKnee': array([ 400, 1729,   -4]), 'LeftAnkle': array([ 670, 2095,  124]), 'RightAnkle': array([ 402, 2073,  181]), 'LeftHeel': array([ 640, 2143,  140]), 'RightHeel': array([ 420, 2115,  196]), 'LeftFootIndex': array([ 729, 2219,   52]), 'RightFootIndex': array([ 386, 2217,   96])}"
C:\Users\beata.haracewiat\Desktop\Thesis\data_processing\purple\subject2_scenario2.2_frame165_purple.jpg,1.0,"{'Nose': array([544, 530, -74]), 'LeftEyeInner': array([561, 508, -60]), 'LeftEye': array([575, 509, -60]), 'LeftEyeOuter': array([586, 509, -60]), 'RightEyeInner': array([524, 509, -57]), 'RightEye': array([512, 510, -57]), 'RightEyeOuter': array([498, 511, -57]), 'LeftEar': array([605, 537,  10]), 'RightEar': array([478, 540,  25]), 'MouthLeft': array([567, 570, -49]), 'MouthRight': array([518, 572, -44]), 'LeftShoulder': array([681, 738,  34]), 'RightShoulder': array([391, 714,  45]), 'LeftElbow': array([822, 921,  30]), 'RightElbow': array([239, 551,  76]), 'LeftWrist': array([ 955, 1072,  -32]), 'RightWrist': array([ 71, 344,  99]), 'LeftPinky': array([1010, 1120,  -48]), 'RightPinky': array([ 13, 295,  86]), 'LeftIndex': array([ 993, 1116,  -76]), 'RightIndex': array([ 20, 292,  61]), 'LeftThumb': array([ 962, 1107,  -47]), 'RightThumb': array([ 43, 316,  84]), 'LeftHip': array([ 656, 1307,    0]), 'RightHip': array([ 453, 1315,    0]), 'LeftKnee': array([ 712, 1728,  -58]), 'RightKnee': array([ 419, 1719,    3]), 'LeftAnkle': array([ 666, 2060,  126]), 'RightAnkle': array([ 439, 2036,  190]), 'LeftHeel': array([ 630, 2105,  141]), 'RightHeel': array([ 464, 2080,  205]), 'LeftFootIndex': array([ 726, 2190,   60]), 'RightFootIndex': array([ 399, 2176,  117])}"
C:\Users\beata.haracewiat\Desktop\Thesis\data_processing\purple\subject2_scenario2.2_frame166_purple.jpg,1.0,"{'Nose': array([540, 534, -97]), 'LeftEyeInner': array([561, 511, -83]), 'LeftEye': array([573, 511, -83]), 'LeftEyeOuter': array([586, 511, -83]), 'RightEyeInner': array([524, 512, -80]), 'RightEye': array([511, 513, -80]), 'RightEyeOuter': array([499, 514, -80]), 'LeftEar': array([606, 536,  -9]), 'RightEar': array([481, 539,   7]), 'MouthLeft': array([566, 572, -70]), 'MouthRight': array([518, 573, -65]), 'LeftShoulder': array([691, 732,  23]), 'RightShoulder': array([395, 706,  36]), 'LeftElbow': array([832, 922,  36]), 'RightElbow': array([235, 547,  75]), 'LeftWrist': array([ 969, 1085,  -19]), 'RightWrist': array([ 81, 352,  97]), 'LeftPinky': array([1023, 1133,  -31]), 'RightPinky': array([ 28, 305,  84]), 'LeftIndex': array([1011, 1129,  -62]), 'RightIndex': array([ 36, 302,  61]), 'LeftThumb': array([ 979, 1120,  -33]), 'RightThumb': array([ 58, 325,  82]), 'LeftHip': array([ 654, 1301,    0]), 'RightHip': array([ 452, 1305,    0]), 'LeftKnee': array([ 704, 1719,  -60]), 'RightKnee': array([ 419, 1692,    9]), 'LeftAnkle': array([ 667, 2049,  121]), 'RightAnkle': array([ 446, 2009,  198]), 'LeftHeel': array([ 635, 2093,  135]), 'RightHeel': array([ 472, 2050,  213]), 'LeftFootIndex': array([ 725, 2173,   52]), 'RightFootIndex': array([ 414, 2147,  123])}"
C:\Users\beata.haracewiat\Desktop\Thesis\data_processing\purple\subject2_scenario2_frame198_purple.jpg,0.9990234375,"{'Nose': array([ 553,  542, -148]), 'LeftEyeInner': array([ 576,  517, -130]), 'LeftEye': array([ 589,  517, -130]), 'LeftEyeOuter': array([ 602,  518, -130]), 'RightEyeInner': array([ 538,  516, -130]), 'RightEye': array([ 527,  516, -130]), 'RightEyeOuter': array([ 514,  516, -130]), 'LeftEar': array([627, 544, -38]), 'RightEar': array([502, 541, -37]), 'MouthLeft': array([ 581,  581, -115]), 'MouthRight': array([ 531,  581, -115]), 'LeftShoulder': array([731, 732,   0]), 'RightShoulder': array([433, 740,   5]), 'LeftElbow': array([900, 879, -23]), 'RightElbow': array([250, 723,  -1]), 'LeftWrist': array([ 875,  999, -122]), 'RightWrist': array([171, 571, -50]), 'LeftPinky': array([ 876, 1045, -148]), 'RightPinky': array([143, 525, -71]), 'LeftIndex': array([ 841, 1022, -158]), 'RightIndex': array([153, 515, -84]), 'LeftThumb': array([ 838, 1008, -130]), 'RightThumb': array([166, 536, -59]), 'LeftHip': array([ 751, 1220,   -4]), 'RightHip': array([ 578, 1242,    4]), 'LeftKnee': array([ 793, 1555,  -15]), 'RightKnee': array([ 620, 1574,   17]), 'LeftAnkle': array([ 791, 1900,   70]), 'RightAnkle': array([ 648, 1903,  110]), 'LeftHeel': array([ 778, 1945,   74]), 'RightHeel': array([ 666, 1946,  115]), 'LeftFootIndex': array([ 803, 2025,   -8]), 'RightFootIndex': array([ 636, 2027,   32])}"
C:\Users\beata.haracewiat\Desktop\Thesis\data_processing\purple\subject2_scenario2_frame199_purple.jpg,1.0,"{'Nose': array([ 547,  538, -154]), 'LeftEyeInner': array([ 570,  512, -136]), 'LeftEye': array([ 583,  512, -136]), 'LeftEyeOuter': array([ 596,  512, -136]), 'RightEyeInner': array([ 532,  512, -137]), 'RightEye': array([ 519,  512, -137]), 'RightEyeOuter': array([ 506,  513, -137]), 'LeftEar': array([619, 537, -43]), 'RightEar': array([493, 537, -48]), 'MouthLeft': array([ 575,  575, -121]), 'MouthRight': array([ 524,  576, -122]), 'LeftShoulder': array([718, 721,  -2]), 'RightShoulder': array([425, 728,  -9]), 'LeftElbow': array([873, 855, -14]), 'RightElbow': array([231, 659, -10]), 'LeftWrist': array([ 889,  987, -107]), 'RightWrist': array([ 86, 505, -42]), 'LeftPinky': array([ 904, 1032, -130]), 'RightPinky': array([ 33, 462, -61]), 'LeftIndex': array([ 872, 1017, -141]), 'RightIndex': array([ 45, 452, -78]), 'LeftThumb': array([ 860, 1004, -115]), 'RightThumb': array([ 66, 472, -53]), 'LeftHip': array([ 746, 1199,   -3]), 'RightHip': array([ 579, 1226,    3]), 'LeftKnee': array([ 777, 1525,  -17]), 'RightKnee': array([ 635, 1542,   16]), 'LeftAnkle': array([ 776, 1865,   55]), 'RightAnkle': array([ 674, 1862,   99]), 'LeftHeel': array([ 768, 1906,   59]), 'RightHeel': array([ 693, 1903,  104]), 'LeftFootIndex': array([ 781, 1990,  -18]), 'RightFootIndex': array([ 659, 1984,   27])}"
C:\Users\beata.haracewiat\Desktop\Thesis\data_processing\purple\subject2_scenario2_frame200_purple.jpg,0.9990234375,"{'Nose': array([ 546,  545, -181]), 'LeftEyeInner': array([ 568,  518, -165]), 'LeftEye': array([ 581,  518, -165]), 'LeftEyeOuter': array([ 593,  518, -165]), 'RightEyeInner': array([ 530,  519, -165]), 'RightEye': array([ 518,  519, -165]), 'RightEyeOuter': array([ 505,  520, -165]), 'LeftEar': array([618, 541, -81]), 'RightEar': array([495, 543, -82]), 'MouthLeft': array([ 574,  582, -151]), 'MouthRight': array([ 524,  583, -151]), 'LeftShoulder': array([726, 725, -38]), 'RightShoulder': array([427, 730, -40]), 'LeftElbow': array([888, 874, -19]), 'RightElbow': array([206, 660, -38]), 'LeftWrist': array([ 893, 1062,  -60]), 'RightWrist': array([ 67, 500, -65]), 'LeftPinky': array([ 904, 1124,  -75]), 'RightPinky': array([ 13, 455, -85]), 'LeftIndex': array([ 871, 1118,  -87]), 'RightIndex': array([ 32, 449, -98]), 'LeftThumb': array([ 859, 1097,  -67]), 'RightThumb': array([ 55, 472, -75]), 'LeftHip': array([ 751, 1202,   -2]), 'RightHip': array([ 577, 1225,    2]), 'LeftKnee': array([ 781, 1517,  -17]), 'RightKnee': array([ 606, 1521,   -1]), 'LeftAnkle': array([ 796, 1853,   53]), 'RightAnkle': array([ 619, 1845,   83]), 'LeftHeel': array([ 788, 1891,   56]), 'RightHeel': array([ 630, 1885,   88]), 'LeftFootIndex': array([ 803, 1986,  -22]), 'RightFootIndex': array([ 624, 1969,   10])}"
C:\Users\beata.haracewiat\Desktop\Thesis\data_processing\purple\subject2_scenario2_frame201_purple.jpg,1.0,"{'Nose': array([ 548,  546, -149]), 'LeftEyeInner': array([ 568,  520, -130]), 'LeftEye': array([ 580,  519, -130]), 'LeftEyeOuter': array([ 592,  519, -130]), 'RightEyeInner': array([ 532,  523, -130]), 'RightEye': array([ 520,  525, -130]), 'RightEyeOuter': array([ 508,  526, -130]), 'LeftEar': array([616, 542, -42]), 'RightEar': array([498, 552, -39]), 'MouthLeft': array([ 577,  581, -117]), 'MouthRight': array([ 529,  585, -116]), 'LeftShoulder': array([719, 724,  -6]), 'RightShoulder': array([438, 731,   0]), 'LeftElbow': array([863, 866, -26]), 'RightElbow': array([220, 652,  -7]), 'LeftWrist': array([ 886, 1021, -113]), 'RightWrist': array([ 68, 487, -45]), 'LeftPinky': array([ 904, 1069, -134]), 'RightPinky': array([ 13, 443, -64]), 'LeftIndex': array([ 872, 1064, -145]), 'RightIndex': array([ 29, 432, -79]), 'LeftThumb': array([ 860, 1050, -121]), 'RightThumb': array([ 50, 453, -55]), 'LeftHip': array([ 738, 1187,   -8]), 'RightHip': array([ 571, 1208,    8]), 'LeftKnee': array([ 775, 1492,  -43]), 'RightKnee': array([ 587, 1494,  -19]), 'LeftAnkle': array([ 783, 1835,   15]), 'RightAnkle': array([ 581, 1818,   48]), 'LeftHeel': array([ 776, 1872,   16]), 'RightHeel': array([ 592, 1859,   52]), 'LeftFootIndex': array([ 772, 1969,  -71]), 'RightFootIndex': array([ 570, 1935,  -28])}"
C:\Users\beata.haracewiat\Desktop\Thesis\data_processing\purple\subject2_scenario2_frame202_purple.jpg,0.9990234375,"{'Nose': array([ 565,  555, -188]), 'LeftEyeInner': array([ 583,  527, -169]), 'LeftEye': array([ 595,  526, -170]), 'LeftEyeOuter': array([ 609,  525, -169]), 'RightEyeInner': array([ 546,  530, -170]), 'RightEye': array([ 532,  532, -170]), 'RightEyeOuter': array([ 519,  533, -170]), 'LeftEar': array([629, 548, -76]), 'RightEar': array([504, 559, -78]), 'MouthLeft': array([ 593,  591, -155]), 'MouthRight': array([ 543,  596, -155]), 'LeftShoulder': array([744, 731, -32]), 'RightShoulder': array([436, 757, -35]), 'LeftElbow': array([900, 858, -53]), 'RightElbow': array([210, 692, -45]), 'LeftWrist': array([ 877, 1023, -145]), 'RightWrist': array([ 98, 512, -78]), 'LeftPinky': array([ 879, 1081, -167]), 'RightPinky': array([ 56, 464, -99]), 'LeftIndex': array([ 847, 1069, -176]), 'RightIndex': array([  73,  456, -108]), 'LeftThumb': array([ 839, 1052, -152]), 'RightThumb': array([ 91, 477, -85]), 'LeftHip': array([ 762, 1204,   -9]), 'RightHip': array([ 581, 1225,    9]), 'LeftKnee': array([ 760, 1529,  -54]), 'RightKnee': array([ 565, 1522,  -68]), 'LeftAnkle': array([ 786, 1862,    6]), 'RightAnkle': array([ 571, 1871,  -13]), 'LeftHeel': array([ 785, 1906,    8]), 'RightHeel': array([ 588, 1916,  -11]), 'LeftFootIndex': array([ 782, 1977,  -79]), 'RightFootIndex': array([ 547, 1997, -100])}"
C:\Users\beata.haracewiat\Desktop\Thesis\data_processing\purple\subject2_scenario2_frame203_purple.jpg,0.9990234375,"{'Nose': array([ 565,  550, -161]), 'LeftEyeInner': array([ 584,  525, -144]), 'LeftEye': array([ 597,  524, -144]), 'LeftEyeOuter': array([ 609,  523, -144]), 'RightEyeInner': array([ 548,  527, -143]), 'RightEye': array([ 536,  528, -143]), 'RightEyeOuter': array([ 523,  530, -143]), 'LeftEar': array([631, 547, -59]), 'RightEar': array([511, 556, -57]), 'MouthLeft': array([ 594,  586, -131]), 'MouthRight': array([ 545,  591, -130]), 'LeftShoulder': array([739, 731, -23]), 'RightShoulder': array([445, 744, -17]), 'LeftElbow': array([894, 862, -51]), 'RightElbow': array([224, 668, -20]), 'LeftWrist': array([ 864, 1014, -148]), 'RightWrist': array([ 88, 500, -52]), 'LeftPinky': array([ 865, 1066, -171]), 'RightPinky': array([ 40, 455, -71]), 'LeftIndex': array([ 831, 1052, -178]), 'RightIndex': array([ 54, 442, -84]), 'LeftThumb': array([ 825, 1036, -154]), 'RightThumb': array([ 72, 463, -62]), 'LeftHip': array([ 745, 1189,   -8]), 'RightHip': array([ 572, 1206,    8]), 'LeftKnee': array([ 742, 1512,  -50]), 'RightKnee': array([ 574, 1498,  -58]), 'LeftAnkle': array([ 766, 1845,   -1]), 'RightAnkle': array([ 593, 1837,   -8]), 'LeftHeel': array([ 765, 1884,    0]), 'RightHeel': array([ 610, 1878,   -7]), 'LeftFootIndex': array([ 755, 1965,  -88]), 'RightFootIndex': array([ 587, 1964,  -91])}"
C:\Users\beata.haracewiat\Desktop\Thesis\data_processing\purple\subject2_scenario2_frame204_purple.jpg,0.9990234375,"{'Nose': array([ 562,  552, -178]), 'LeftEyeInner': array([ 582,  527, -161]), 'LeftEye': array([ 594,  527, -162]), 'LeftEyeOuter': array([ 607,  526, -161]), 'RightEyeInner': array([ 547,  528, -162]), 'RightEye': array([ 535,  529, -162]), 'RightEyeOuter': array([ 523,  530, -162]), 'LeftEar': array([628, 551, -76]), 'RightEar': array([510, 556, -76]), 'MouthLeft': array([ 589,  588, -147]), 'MouthRight': array([ 541,  591, -147]), 'LeftShoulder': array([729, 731, -34]), 'RightShoulder': array([438, 735, -36]), 'LeftElbow': array([889, 868, -53]), 'RightElbow': array([222, 658, -40]), 'LeftWrist': array([ 889, 1044, -140]), 'RightWrist': array([ 90, 489, -74]), 'LeftPinky': array([ 898, 1101, -162]), 'RightPinky': array([ 41, 443, -95]), 'LeftIndex': array([ 864, 1095, -171]), 'RightIndex': array([  58,  434, -108]), 'LeftThumb': array([ 853, 1078, -148]), 'RightThumb': array([ 77, 457, -84]), 'LeftHip': array([ 724, 1188,   -6]), 'RightHip': array([ 549, 1201,    6]), 'LeftKnee': array([ 726, 1510,  -51]), 'RightKnee': array([ 542, 1493,  -55]), 'LeftAnkle': array([ 736, 1836,    8]), 'RightAnkle': array([ 558, 1821,   12]), 'LeftHeel': array([ 731, 1875,    9]), 'RightHeel': array([ 572, 1859,   16]), 'LeftFootIndex': array([ 729, 1960,  -78]), 'RightFootIndex': array([ 559, 1950,  -66])}"
C:\Users\beata.haracewiat\Desktop\Thesis\data_processing\purple\subject2_scenario2_frame205_purple.jpg,0.998046875,"{'Nose': array([ 567,  538, -123]), 'LeftEyeInner': array([ 585,  515, -106]), 'LeftEye': array([ 597,  514, -106]), 'LeftEyeOuter': array([ 609,  514, -106]), 'RightEyeInner': array([ 550,  518, -105]), 'RightEye': array([ 538,  520, -105]), 'RightEyeOuter': array([ 525,  522, -105]), 'LeftEar': array([631, 541, -26]), 'RightEar': array([514, 551, -20]), 'MouthLeft': array([595, 575, -95]), 'MouthRight': array([548, 579, -93]), 'LeftShoulder': array([735, 728,  -1]), 'RightShoulder': array([447, 737,  13]), 'LeftElbow': array([877, 878, -31]), 'RightElbow': array([236, 667,  12]), 'LeftWrist': array([ 851, 1055, -119]), 'RightWrist': array([ 79, 498, -20]), 'LeftPinky': array([ 855, 1114, -140]), 'RightPinky': array([ 24, 451, -38]), 'LeftIndex': array([ 819, 1104, -148]), 'RightIndex': array([ 36, 441, -53]), 'LeftThumb': array([ 812, 1086, -125]), 'RightThumb': array([ 57, 463, -30]), 'LeftHip': array([ 720, 1207,   -8]), 'RightHip': array([ 540, 1220,    8]), 'LeftKnee': array([ 754, 1531,  -46]), 'RightKnee': array([ 531, 1526,  -36]), 'LeftAnkle': array([ 782, 1866,   10]), 'RightAnkle': array([ 536, 1859,   33]), 'LeftHeel': array([ 774, 1905,   11]), 'RightHeel': array([ 551, 1900,   36]), 'LeftFootIndex': array([ 791, 1989,  -78]), 'RightFootIndex': array([ 519, 1989,  -46])}"
C:\Users\beata.haracewiat\Desktop\Thesis\data_processing\purple\subject2_scenario2_frame206_purple.jpg,0.9990234375,"{'Nose': array([ 568,  543, -159]), 'LeftEyeInner': array([ 586,  517, -142]), 'LeftEye': array([ 599,  516, -142]), 'LeftEyeOuter': array([ 611,  515, -142]), 'RightEyeInner': array([ 550,  520, -141]), 'RightEye': array([ 538,  521, -141]), 'RightEyeOuter': array([ 525,  523, -141]), 'LeftEar': array([634, 540, -55]), 'RightEar': array([513, 549, -52]), 'MouthLeft': array([ 597,  578, -128]), 'MouthRight': array([ 548,  582, -127]), 'LeftShoulder': array([733, 728, -21]), 'RightShoulder': array([449, 731, -10]), 'LeftElbow': array([870, 884, -41]), 'RightElbow': array([241, 670, -12]), 'LeftWrist': array([ 900, 1046, -125]), 'RightWrist': array([ 91, 509, -46]), 'LeftPinky': array([ 922, 1095, -147]), 'RightPinky': array([ 37, 465, -65]), 'LeftIndex': array([ 892, 1091, -159]), 'RightIndex': array([ 50, 456, -80]), 'LeftThumb': array([ 877, 1075, -133]), 'RightThumb': array([ 71, 477, -56]), 'LeftHip': array([ 729, 1200,   -9]), 'RightHip': array([ 558, 1215,    9]), 'LeftKnee': array([ 757, 1517,  -41]), 'RightKnee': array([ 566, 1515,   -5]), 'LeftAnkle': array([ 793, 1853,   21]), 'RightAnkle': array([ 578, 1844,   69]), 'LeftHeel': array([ 792, 1891,   23]), 'RightHeel': array([ 593, 1886,   73]), 'LeftFootIndex': array([ 784, 1981,  -64]), 'RightFootIndex': array([ 564, 1968,   -7])}"
C:\Users\beata.haracewiat\Desktop\Thesis\data_processing\purple\subject2_scenario2_frame207_purple.jpg,0.9990234375,"{'Nose': array([ 561,  540, -141]), 'LeftEyeInner': array([ 580,  513, -122]), 'LeftEye': array([ 593,  512, -123]), 'LeftEyeOuter': array([ 606,  511, -123]), 'RightEyeInner': array([ 542,  517, -122]), 'RightEye': array([ 530,  518, -122]), 'RightEyeOuter': array([ 517,  520, -122]), 'LeftEar': array([630, 536, -34]), 'RightEar': array([505, 547, -31]), 'MouthLeft': array([ 592,  576, -110]), 'MouthRight': array([ 541,  581, -109]), 'LeftShoulder': array([736, 728,  -3]), 'RightShoulder': array([449, 739,   9]), 'LeftElbow': array([865, 885, -35]), 'RightElbow': array([238, 690,   6]), 'LeftWrist': array([ 846, 1011, -134]), 'RightWrist': array([ 91, 511, -28]), 'LeftPinky': array([ 851, 1056, -158]), 'RightPinky': array([ 40, 461, -48]), 'LeftIndex': array([ 821, 1039, -167]), 'RightIndex': array([ 51, 449, -61]), 'LeftThumb': array([ 813, 1026, -141]), 'RightThumb': array([ 72, 471, -38]), 'LeftHip': array([ 745, 1196,   -7]), 'RightHip': array([ 570, 1215,    7]), 'LeftKnee': array([ 775, 1526,  -44]), 'RightKnee': array([ 586, 1528,  -33]), 'LeftAnkle': array([ 811, 1864,   13]), 'RightAnkle': array([ 618, 1862,   24]), 'LeftHeel': array([ 809, 1904,   14]), 'RightHeel': array([ 636, 1902,   26]), 'LeftFootIndex': array([ 813, 1987,  -69]), 'RightFootIndex': array([ 612, 1988,  -55])}"
C:\Users\beata.haracewiat\Desktop\Thesis\data_processing\purple\subject2_scenario2_frame208_purple.jpg,0.9990234375,"{'Nose': array([ 561,  544, -188]), 'LeftEyeInner': array([ 579,  518, -170]), 'LeftEye': array([ 592,  518, -170]), 'LeftEyeOuter': array([ 604,  518, -170]), 'RightEyeInner': array([ 543,  520, -170]), 'RightEye': array([ 530,  521, -170]), 'RightEyeOuter': array([ 518,  522, -170]), 'LeftEar': array([626, 543, -77]), 'RightEar': array([504, 550, -79]), 'MouthLeft': array([ 589,  581, -155]), 'MouthRight': array([ 540,  584, -156]), 'LeftShoulder': array([732, 737, -37]), 'RightShoulder': array([437, 744, -35]), 'LeftElbow': array([859, 903, -63]), 'RightElbow': array([222, 672, -38]), 'LeftWrist': array([ 858, 1043, -165]), 'RightWrist': array([ 67, 493, -73]), 'LeftPinky': array([ 867, 1089, -192]), 'RightPinky': array([ 12, 444, -96]), 'LeftIndex': array([ 839, 1075, -202]), 'RightIndex': array([  27,  431, -110]), 'LeftThumb': array([ 828, 1061, -173]), 'RightThumb': array([ 49, 453, -84]), 'LeftHip': array([ 747, 1192,   -4]), 'RightHip': array([ 570, 1216,    4]), 'LeftKnee': array([ 773, 1507,  -29]), 'RightKnee': array([ 585, 1520,  -23]), 'LeftAnkle': array([ 819, 1827,   50]), 'RightAnkle': array([ 604, 1852,   53]), 'LeftHeel': array([ 816, 1862,   53]), 'RightHeel': array([ 617, 1891,   57]), 'LeftFootIndex': array([ 822, 1948,  -33]), 'RightFootIndex': array([ 618, 1969,  -32])}"
