File,DetectionScore,Landmarks
C:\Users\beata.haracewiat\Desktop\Thesis\data_processing\green\subject2_scenario2_frame378_green.jpg,0.97705078125,"{'Nose': array([ 560,  532, -173]), 'LeftEyeInner': array([ 581,  499, -158]), 'LeftEye': array([ 595,  498, -158]), 'LeftEyeOuter': array([ 609,  496, -158]), 'RightEyeInner': array([ 541,  502, -158]), 'RightEye': array([ 528,  503, -158]), 'RightEyeOuter': array([ 513,  505, -158]), 'LeftEar': array([636, 516, -65]), 'RightEar': array([502, 528, -67]), 'MouthLeft': array([ 593,  570, -137]), 'MouthRight': array([ 541,  574, -138]), 'LeftShoulder': array([759, 729, -12]), 'RightShoulder': array([405, 716, -10]), 'LeftElbow': array([926, 929, -84]), 'RightElbow': array([186, 830,  15]), 'LeftWrist': array([ 892,  805, -230]), 'RightWrist': array([ 40, 944, -24]), 'LeftPinky': array([ 881,  771, -256]), 'RightPinky': array([-22, 977, -32]), 'LeftIndex': array([ 869,  739, -252]), 'RightIndex': array([  2, 979, -54]), 'LeftThumb': array([ 861,  756, -233]), 'RightThumb': array([ 31, 975, -35]), 'LeftHip': array([ 721, 1253,    0]), 'RightHip': array([ 521, 1260,    0]), 'LeftKnee': array([ 782, 1579,  -26]), 'RightKnee': array([ 504, 1585,   -8]), 'LeftAnkle': array([ 764, 1951,   64]), 'RightAnkle': array([ 503, 1945,   93]), 'LeftHeel': array([ 742, 1994,   70]), 'RightHeel': array([ 522, 1993,  100]), 'LeftFootIndex': array([ 786, 2088,   -7]), 'RightFootIndex': array([ 479, 2073,   17])}"
C:\Users\beata.haracewiat\Desktop\Thesis\data_processing\green\subject2_scenario2_frame379_green.jpg,0.9677734375,"{'Nose': array([ 565,  538, -179]), 'LeftEyeInner': array([ 587,  505, -164]), 'LeftEye': array([ 602,  503, -164]), 'LeftEyeOuter': array([ 616,  502, -164]), 'RightEyeInner': array([ 546,  509, -164]), 'RightEye': array([ 533,  510, -164]), 'RightEyeOuter': array([ 519,  511, -164]), 'LeftEar': array([647, 521, -70]), 'RightEar': array([510, 534, -71]), 'MouthLeft': array([ 600,  575, -143]), 'MouthRight': array([ 548,  580, -143]), 'LeftShoulder': array([772, 733, -14]), 'RightShoulder': array([417, 719, -17]), 'LeftElbow': array([939, 927, -81]), 'RightElbow': array([191, 827,   4]), 'LeftWrist': array([ 922,  816, -221]), 'RightWrist': array([ 34, 947, -39]), 'LeftPinky': array([ 917,  784, -246]), 'RightPinky': array([-30, 979, -48]), 'LeftIndex': array([ 905,  753, -244]), 'RightIndex': array([ -6, 983, -70]), 'LeftThumb': array([ 895,  770, -225]), 'RightThumb': array([ 26, 981, -51]), 'LeftHip': array([ 728, 1255,    0]), 'RightHip': array([ 528, 1260,    0]), 'LeftKnee': array([ 789, 1580,  -28]), 'RightKnee': array([ 526, 1583,   -7]), 'LeftAnkle': array([ 760, 1953,   65]), 'RightAnkle': array([ 532, 1936,   98]), 'LeftHeel': array([ 739, 1994,   71]), 'RightHeel': array([ 550, 1983,  106]), 'LeftFootIndex': array([ 768, 2095,   -7]), 'RightFootIndex': array([ 508, 2065,   22])}"
C:\Users\beata.haracewiat\Desktop\Thesis\data_processing\green\subject2_scenario2_frame380_green.jpg,0.97607421875,"{'Nose': array([ 567,  541, -167]), 'LeftEyeInner': array([ 590,  509, -153]), 'LeftEye': array([ 604,  508, -153]), 'LeftEyeOuter': array([ 618,  507, -153]), 'RightEyeInner': array([ 549,  512, -153]), 'RightEye': array([ 537,  513, -153]), 'RightEyeOuter': array([ 523,  514, -153]), 'LeftEar': array([650, 526, -64]), 'RightEar': array([515, 536, -63]), 'MouthLeft': array([ 602,  579, -133]), 'MouthRight': array([ 550,  582, -132]), 'LeftShoulder': array([773, 732, -13]), 'RightShoulder': array([423, 718,  -7]), 'LeftElbow': array([924, 926, -74]), 'RightElbow': array([204, 829,  19]), 'LeftWrist': array([ 903,  832, -204]), 'RightWrist': array([ 42, 942, -18]), 'LeftPinky': array([ 896,  807, -227]), 'RightPinky': array([-23, 970, -26]), 'LeftIndex': array([ 885,  774, -227]), 'RightIndex': array([ -2, 973, -49]), 'LeftThumb': array([ 876,  787, -208]), 'RightThumb': array([ 29, 971, -30]), 'LeftHip': array([ 732, 1242,   -1]), 'RightHip': array([ 533, 1246,    1]), 'LeftKnee': array([ 783, 1563,  -33]), 'RightKnee': array([ 509, 1572,   -7]), 'LeftAnkle': array([ 752, 1936,   58]), 'RightAnkle': array([ 511, 1930,   91]), 'LeftHeel': array([ 732, 1979,   64]), 'RightHeel': array([ 532, 1979,   98]), 'LeftFootIndex': array([ 767, 2073,  -12]), 'RightFootIndex': array([ 473, 2057,   16])}"
C:\Users\beata.haracewiat\Desktop\Thesis\data_processing\green\subject2_scenario2_frame381_green.jpg,0.970703125,"{'Nose': array([ 564,  531, -153]), 'LeftEyeInner': array([ 586,  498, -139]), 'LeftEye': array([ 600,  497, -139]), 'LeftEyeOuter': array([ 615,  496, -139]), 'RightEyeInner': array([ 546,  501, -139]), 'RightEye': array([ 532,  502, -139]), 'RightEyeOuter': array([ 518,  503, -139]), 'LeftEar': array([644, 516, -50]), 'RightEar': array([508, 525, -50]), 'MouthLeft': array([ 598,  569, -119]), 'MouthRight': array([ 546,  573, -119]), 'LeftShoulder': array([772, 728,  -6]), 'RightShoulder': array([406, 711,   2]), 'LeftElbow': array([915, 935, -68]), 'RightElbow': array([183, 819,  34]), 'LeftWrist': array([ 837,  832, -179]), 'RightWrist': array([ 37, 954,   7]), 'LeftPinky': array([ 814,  807, -202]), 'RightPinky': array([-27, 988,  -1]), 'LeftIndex': array([ 803,  772, -197]), 'RightIndex': array([ -1, 996, -23]), 'LeftThumb': array([ 800,  787, -181]), 'RightThumb': array([ 31, 992,  -4]), 'LeftHip': array([ 724, 1261,   -2]), 'RightHip': array([ 518, 1266,    2]), 'LeftKnee': array([ 792, 1581,  -15]), 'RightKnee': array([ 492, 1603,   21]), 'LeftAnkle': array([ 761, 1964,   83]), 'RightAnkle': array([ 497, 1965,  129]), 'LeftHeel': array([ 740, 2011,   91]), 'RightHeel': array([ 523, 2016,  137]), 'LeftFootIndex': array([ 777, 2100,   17]), 'RightFootIndex': array([ 448, 2091,   57])}"
C:\Users\beata.haracewiat\Desktop\Thesis\data_processing\green\subject2_scenario2_frame382_green.jpg,0.96533203125,"{'Nose': array([ 558,  539, -136]), 'LeftEyeInner': array([ 580,  508, -123]), 'LeftEye': array([ 595,  506, -123]), 'LeftEyeOuter': array([ 608,  505, -123]), 'RightEyeInner': array([ 542,  511, -121]), 'RightEye': array([ 529,  512, -121]), 'RightEyeOuter': array([ 516,  513, -122]), 'LeftEar': array([639, 524, -42]), 'RightEar': array([509, 534, -36]), 'MouthLeft': array([ 592,  576, -104]), 'MouthRight': array([ 542,  580, -102]), 'LeftShoulder': array([768, 720,  -6]), 'RightShoulder': array([419, 717,  16]), 'LeftElbow': array([903, 900, -76]), 'RightElbow': array([198, 822,  51]), 'LeftWrist': array([ 802,  826, -192]), 'RightWrist': array([ 41, 962,  23]), 'LeftPinky': array([ 773,  812, -216]), 'RightPinky': array([-24, 999,  14]), 'LeftIndex': array([ 757,  780, -212]), 'RightIndex': array([   1, 1006,   -8]), 'LeftThumb': array([ 759,  790, -193]), 'RightThumb': array([  34, 1001,   10]), 'LeftHip': array([ 737, 1239,   -6]), 'RightHip': array([ 537, 1248,    6]), 'LeftKnee': array([ 790, 1580,  -22]), 'RightKnee': array([ 520, 1589,   11]), 'LeftAnkle': array([ 780, 1954,   57]), 'RightAnkle': array([ 526, 1956,   94]), 'LeftHeel': array([ 765, 1996,   62]), 'RightHeel': array([ 549, 2006,  100]), 'LeftFootIndex': array([ 780, 2093,  -12]), 'RightFootIndex': array([ 484, 2081,   22])}"
C:\Users\beata.haracewiat\Desktop\Thesis\data_processing\green\subject2_scenario2_frame383_green.jpg,0.998046875,"{'Nose': array([ 564,  538, -165]), 'LeftEyeInner': array([ 592,  509, -153]), 'LeftEye': array([ 605,  509, -153]), 'LeftEyeOuter': array([ 619,  509, -153]), 'RightEyeInner': array([ 554,  506, -154]), 'RightEye': array([ 541,  505, -154]), 'RightEyeOuter': array([ 528,  504, -154]), 'LeftEar': array([650, 527, -69]), 'RightEar': array([520, 520, -74]), 'MouthLeft': array([ 592,  577, -132]), 'MouthRight': array([ 544,  574, -133]), 'LeftShoulder': array([761, 721, -10]), 'RightShoulder': array([411, 705, -24]), 'LeftElbow': array([915, 878,   1]), 'RightElbow': array([191, 818,  16]), 'LeftWrist': array([ 980, 1011,  -75]), 'RightWrist': array([ 24, 985, -22]), 'LeftPinky': array([1005, 1051,  -90]), 'RightPinky': array([ -45, 1023,  -34]), 'LeftIndex': array([ 987, 1037, -110]), 'RightIndex': array([ -20, 1028,  -65]), 'LeftThumb': array([ 969, 1029,  -86]), 'RightThumb': array([  13, 1025,  -37]), 'LeftHip': array([ 726, 1224,    3]), 'RightHip': array([ 524, 1233,   -3]), 'LeftKnee': array([ 801, 1546,  -25]), 'RightKnee': array([ 527, 1567,  -18]), 'LeftAnkle': array([ 776, 1929,   55]), 'RightAnkle': array([ 542, 1934,   57]), 'LeftHeel': array([ 752, 1972,   59]), 'RightHeel': array([ 559, 1981,   61]), 'LeftFootIndex': array([ 793, 2064,  -25]), 'RightFootIndex': array([ 531, 2059,  -29])}"
C:\Users\beata.haracewiat\Desktop\Thesis\data_processing\green\subject2_scenario2_frame384_green.jpg,0.9892578125,"{'Nose': array([571, 538, -65]), 'LeftEyeInner': array([595, 513, -51]), 'LeftEye': array([607, 514, -51]), 'LeftEyeOuter': array([621, 515, -51]), 'RightEyeInner': array([559, 510, -52]), 'RightEye': array([548, 509, -52]), 'RightEyeOuter': array([534, 508, -52]), 'LeftEar': array([642, 536,  26]), 'RightEar': array([519, 525,  20]), 'MouthLeft': array([594, 576, -35]), 'MouthRight': array([547, 572, -37]), 'LeftShoulder': array([742, 715,  53]), 'RightShoulder': array([394, 706,  57]), 'LeftElbow': array([888, 872,  52]), 'RightElbow': array([190, 830,  89]), 'LeftWrist': array([ 952, 1007,  -22]), 'RightWrist': array([  28, 1000,   51]), 'LeftPinky': array([ 981, 1049,  -39]), 'RightPinky': array([ -36, 1043,   37]), 'LeftIndex': array([ 960, 1038,  -57]), 'RightIndex': array([ -13, 1050,   10]), 'LeftThumb': array([ 941, 1028,  -33]), 'RightThumb': array([  20, 1044,   37]), 'LeftHip': array([ 686, 1236,   -5]), 'RightHip': array([ 484, 1239,    5]), 'LeftKnee': array([ 765, 1560,  -11]), 'RightKnee': array([ 483, 1565,   21]), 'LeftAnkle': array([ 733, 1936,   98]), 'RightAnkle': array([ 494, 1923,  140]), 'LeftHeel': array([ 711, 1978,  107]), 'RightHeel': array([ 513, 1972,  150]), 'LeftFootIndex': array([ 744, 2073,   29]), 'RightFootIndex': array([ 460, 2046,   68])}"
C:\Users\beata.haracewiat\Desktop\Thesis\data_processing\green\subject2_scenario3_frame154_green.jpg,1.0,"{'Nose': array([574, 560, -65]), 'LeftEyeInner': array([591, 529, -53]), 'LeftEye': array([604, 527, -54]), 'LeftEyeOuter': array([617, 526, -54]), 'RightEyeInner': array([553, 531, -53]), 'RightEye': array([540, 532, -53]), 'RightEyeOuter': array([526, 533, -53]), 'LeftEar': array([636, 543,  13]), 'RightEar': array([506, 551,  14]), 'MouthLeft': array([600, 596, -39]), 'MouthRight': array([550, 599, -39]), 'LeftShoulder': array([743, 716,  40]), 'RightShoulder': array([400, 750,  46]), 'LeftElbow': array([970, 836,  43]), 'RightElbow': array([181, 891,  71]), 'LeftWrist': array([1007, 1044,  -19]), 'RightWrist': array([ 123, 1137,   31]), 'LeftPinky': array([1028, 1115,  -39]), 'RightPinky': array([  87, 1213,   14]), 'LeftIndex': array([ 986, 1104,  -57]), 'RightIndex': array([ 135, 1215,   -7]), 'LeftThumb': array([ 973, 1092,  -27]), 'RightThumb': array([ 157, 1196,   21]), 'LeftHip': array([ 678, 1309,   -3]), 'RightHip': array([ 472, 1311,    3]), 'LeftKnee': array([ 717, 1730,  -59]), 'RightKnee': array([ 457, 1708,  -12]), 'LeftAnkle': array([ 683, 2059,   75]), 'RightAnkle': array([ 481, 2064,   97]), 'LeftHeel': array([ 657, 2096,   86]), 'RightHeel': array([ 500, 2111,  106]), 'LeftFootIndex': array([ 725, 2193,   23]), 'RightFootIndex': array([ 452, 2186,   28])}"
C:\Users\beata.haracewiat\Desktop\Thesis\data_processing\green\subject2_scenario3_frame155_green.jpg,1.0,"{'Nose': array([580, 548, -48]), 'LeftEyeInner': array([597, 524, -35]), 'LeftEye': array([609, 524, -35]), 'LeftEyeOuter': array([621, 523, -35]), 'RightEyeInner': array([561, 525, -36]), 'RightEye': array([549, 526, -36]), 'RightEyeOuter': array([537, 526, -36]), 'LeftEar': array([637, 545,  33]), 'RightEar': array([515, 548,  29]), 'MouthLeft': array([603, 586, -21]), 'MouthRight': array([556, 587, -23]), 'LeftShoulder': array([736, 713,  61]), 'RightShoulder': array([402, 742,  55]), 'LeftElbow': array([964, 795,  59]), 'RightElbow': array([170, 858,  79]), 'LeftWrist': array([1051,  968,  -12]), 'RightWrist': array([ 105, 1099,   48]), 'LeftPinky': array([1086, 1022,  -29]), 'RightPinky': array([  67, 1169,   35]), 'LeftIndex': array([1053, 1016,  -46]), 'RightIndex': array([ 111, 1174,   15]), 'LeftThumb': array([1036, 1009,  -21]), 'RightThumb': array([ 132, 1157,   39]), 'LeftHip': array([ 675, 1284,   -1]), 'RightHip': array([ 470, 1284,    1]), 'LeftKnee': array([ 710, 1712,  -53]), 'RightKnee': array([ 452, 1674,  -27]), 'LeftAnkle': array([ 694, 2047,   60]), 'RightAnkle': array([ 473, 2044,   58]), 'LeftHeel': array([ 664, 2084,   70]), 'RightHeel': array([ 491, 2093,   63]), 'LeftFootIndex': array([ 749, 2171,    4]), 'RightFootIndex': array([ 447, 2168,  -16])}"
C:\Users\beata.haracewiat\Desktop\Thesis\data_processing\green\subject2_scenario3_frame156_green.jpg,1.0,"{'Nose': array([572, 544, -67]), 'LeftEyeInner': array([593, 518, -55]), 'LeftEye': array([605, 518, -55]), 'LeftEyeOuter': array([617, 519, -55]), 'RightEyeInner': array([555, 519, -55]), 'RightEye': array([543, 519, -55]), 'RightEyeOuter': array([530, 519, -55]), 'LeftEar': array([638, 539,  16]), 'RightEar': array([512, 540,  19]), 'MouthLeft': array([596, 583, -40]), 'MouthRight': array([548, 583, -39]), 'LeftShoulder': array([736, 705,  57]), 'RightShoulder': array([402, 736,  50]), 'LeftElbow': array([965, 781,  71]), 'RightElbow': array([150, 853,  71]), 'LeftWrist': array([1066,  948,   19]), 'RightWrist': array([  84, 1078,   36]), 'LeftPinky': array([1107, 1000,    7]), 'RightPinky': array([  43, 1147,   22]), 'LeftIndex': array([1076, 1002,  -13]), 'RightIndex': array([  88, 1152,    3]), 'LeftThumb': array([1056,  998,    8]), 'RightThumb': array([ 109, 1135,   27]), 'LeftHip': array([ 677, 1304,    0]), 'RightHip': array([ 467, 1303,    0]), 'LeftKnee': array([ 711, 1735,  -67]), 'RightKnee': array([ 444, 1711,  -28]), 'LeftAnkle': array([ 675, 2086,   85]), 'RightAnkle': array([ 463, 2084,  100]), 'LeftHeel': array([ 646, 2126,   97]), 'RightHeel': array([ 479, 2134,  109]), 'LeftFootIndex': array([ 715, 2221,   22]), 'RightFootIndex': array([ 441, 2211,   16])}"
C:\Users\beata.haracewiat\Desktop\Thesis\data_processing\green\subject2_scenario3_frame157_green.jpg,1.0,"{'Nose': array([571, 560, -70]), 'LeftEyeInner': array([590, 534, -58]), 'LeftEye': array([603, 533, -58]), 'LeftEyeOuter': array([614, 533, -58]), 'RightEyeInner': array([554, 535, -58]), 'RightEye': array([543, 536, -58]), 'RightEyeOuter': array([530, 536, -58]), 'LeftEar': array([636, 550,  14]), 'RightEar': array([514, 554,  16]), 'MouthLeft': array([595, 596, -42]), 'MouthRight': array([550, 597, -41]), 'LeftShoulder': array([734, 703,  62]), 'RightShoulder': array([410, 738,  47]), 'LeftElbow': array([952, 763,  96]), 'RightElbow': array([151, 844,  67]), 'LeftWrist': array([1055,  923,   65]), 'RightWrist': array([  77, 1058,   27]), 'LeftPinky': array([1098,  971,   57]), 'RightPinky': array([  35, 1124,   12]), 'LeftIndex': array([1067,  979,   34]), 'RightIndex': array([  81, 1129,   -7]), 'LeftThumb': array([1049,  976,   55]), 'RightThumb': array([ 102, 1113,   18]), 'LeftHip': array([ 684, 1305,    1]), 'RightHip': array([ 476, 1306,   -1]), 'LeftKnee': array([ 729, 1738,  -81]), 'RightKnee': array([ 454, 1723,  -38]), 'LeftAnkle': array([ 692, 2087,   64]), 'RightAnkle': array([ 464, 2088,   96]), 'LeftHeel': array([ 662, 2128,   76]), 'RightHeel': array([ 479, 2136,  106]), 'LeftFootIndex': array([ 735, 2224,    0]), 'RightFootIndex': array([ 443, 2221,   16])}"
C:\Users\beata.haracewiat\Desktop\Thesis\data_processing\green\subject2_scenario3_frame158_green.jpg,1.0,"{'Nose': array([566, 537, -56]), 'LeftEyeInner': array([586, 514, -44]), 'LeftEye': array([599, 514, -44]), 'LeftEyeOuter': array([611, 514, -44]), 'RightEyeInner': array([550, 515, -43]), 'RightEye': array([539, 517, -43]), 'RightEyeOuter': array([527, 517, -43]), 'LeftEar': array([634, 537,  25]), 'RightEar': array([512, 541,  30]), 'MouthLeft': array([592, 576, -29]), 'MouthRight': array([546, 577, -28]), 'LeftShoulder': array([737, 701,  64]), 'RightShoulder': array([405, 732,  55]), 'LeftElbow': array([965, 750,  76]), 'RightElbow': array([144, 823,  71]), 'LeftWrist': array([1076,  899,   30]), 'RightWrist': array([  53, 1048,   35]), 'LeftPinky': array([1122,  945,   21]), 'RightPinky': array([   5, 1117,   20]), 'LeftIndex': array([1092,  953,    0]), 'RightIndex': array([  52, 1125,    0]), 'LeftThumb': array([1072,  950,   19]), 'RightThumb': array([  76, 1109,   25]), 'LeftHip': array([ 684, 1304,    0]), 'RightHip': array([ 472, 1302,    0]), 'LeftKnee': array([ 714, 1729,  -68]), 'RightKnee': array([ 452, 1715,  -38]), 'LeftAnkle': array([ 673, 2086,   74]), 'RightAnkle': array([ 467, 2090,   80]), 'LeftHeel': array([ 644, 2128,   86]), 'RightHeel': array([ 485, 2140,   88]), 'LeftFootIndex': array([ 713, 2216,   11]), 'RightFootIndex': array([ 444, 2217,   -3])}"
C:\Users\beata.haracewiat\Desktop\Thesis\data_processing\green\subject2_scenario3_frame159_green.jpg,1.0,"{'Nose': array([571, 534, -66]), 'LeftEyeInner': array([590, 513, -52]), 'LeftEye': array([603, 513, -52]), 'LeftEyeOuter': array([612, 513, -52]), 'RightEyeInner': array([554, 515, -52]), 'RightEye': array([544, 516, -52]), 'RightEyeOuter': array([532, 517, -52]), 'LeftEar': array([637, 539,  22]), 'RightEar': array([516, 543,  26]), 'MouthLeft': array([595, 574, -37]), 'MouthRight': array([550, 576, -36]), 'LeftShoulder': array([742, 710,  65]), 'RightShoulder': array([407, 738,  51]), 'LeftElbow': array([969, 759,  83]), 'RightElbow': array([150, 830,  69]), 'LeftWrist': array([1090,  906,   35]), 'RightWrist': array([  59, 1041,   27]), 'LeftPinky': array([1137,  947,   24]), 'RightPinky': array([  12, 1106,   11]), 'LeftIndex': array([1110,  956,    2]), 'RightIndex': array([  54, 1113,   -9]), 'LeftThumb': array([1091,  954,   24]), 'RightThumb': array([  77, 1099,   17]), 'LeftHip': array([ 689, 1313,    0]), 'RightHip': array([ 475, 1311,    0]), 'LeftKnee': array([ 724, 1733,  -65]), 'RightKnee': array([ 462, 1728,  -48]), 'LeftAnkle': array([ 674, 2085,  105]), 'RightAnkle': array([ 466, 2107,   79]), 'LeftHeel': array([ 646, 2123,  119]), 'RightHeel': array([ 480, 2158,   87]), 'LeftFootIndex': array([ 708, 2214,   42]), 'RightFootIndex': array([ 449, 2235,  -12])}"
C:\Users\beata.haracewiat\Desktop\Thesis\data_processing\green\subject2_scenario3_frame160_green.jpg,1.0,"{'Nose': array([577, 543, -77]), 'LeftEyeInner': array([597, 519, -63]), 'LeftEye': array([610, 519, -63]), 'LeftEyeOuter': array([621, 519, -63]), 'RightEyeInner': array([561, 519, -65]), 'RightEye': array([548, 519, -65]), 'RightEyeOuter': array([537, 520, -65]), 'LeftEar': array([644, 541,  12]), 'RightEar': array([520, 542,   7]), 'MouthLeft': array([601, 582, -48]), 'MouthRight': array([555, 582, -49]), 'LeftShoulder': array([738, 714,  64]), 'RightShoulder': array([413, 732,  28]), 'LeftElbow': array([961, 778, 136]), 'RightElbow': array([152, 826,  35]), 'LeftWrist': array([1092,  920,  158]), 'RightWrist': array([  46, 1039,  -13]), 'LeftPinky': array([1139,  961,  158]), 'RightPinky': array([  -9, 1101,  -29]), 'LeftIndex': array([1120,  970,  133]), 'RightIndex': array([  37, 1109,  -53]), 'LeftThumb': array([1099,  969,  147]), 'RightThumb': array([  64, 1097,  -25]), 'LeftHip': array([ 674, 1312,    7]), 'RightHip': array([ 468, 1306,   -7]), 'LeftKnee': array([ 705, 1728,  -66]), 'RightKnee': array([ 444, 1711,  -39]), 'LeftAnkle': array([ 671, 2071,   91]), 'RightAnkle': array([ 468, 2062,  104]), 'LeftHeel': array([ 639, 2112,  104]), 'RightHeel': array([ 485, 2105,  114]), 'LeftFootIndex': array([ 720, 2197,   29]), 'RightFootIndex': array([ 455, 2190,   21])}"
C:\Users\beata.haracewiat\Desktop\Thesis\data_processing\green\subject2_scenario3_frame161_green.jpg,1.0,"{'Nose': array([578, 551, -77]), 'LeftEyeInner': array([600, 526, -64]), 'LeftEye': array([612, 527, -64]), 'LeftEyeOuter': array([625, 527, -64]), 'RightEyeInner': array([564, 527, -64]), 'RightEye': array([552, 527, -64]), 'RightEyeOuter': array([539, 527, -64]), 'LeftEar': array([648, 548,   7]), 'RightEar': array([525, 549,  11]), 'MouthLeft': array([603, 591, -49]), 'MouthRight': array([557, 590, -48]), 'LeftShoulder': array([742, 722,  53]), 'RightShoulder': array([414, 743,  42]), 'LeftElbow': array([967, 791,  99]), 'RightElbow': array([163, 852,  68]), 'LeftWrist': array([1104,  936,   93]), 'RightWrist': array([  60, 1059,   34]), 'LeftPinky': array([1155,  977,   90]), 'RightPinky': array([  10, 1117,   22]), 'LeftIndex': array([1132,  983,   65]), 'RightIndex': array([  48, 1126,    0]), 'LeftThumb': array([1111,  982,   82]), 'RightThumb': array([  74, 1114,   24]), 'LeftHip': array([ 674, 1319,    1]), 'RightHip': array([ 469, 1317,   -1]), 'LeftKnee': array([ 712, 1727,  -66]), 'RightKnee': array([ 452, 1719,  -32]), 'LeftAnkle': array([ 669, 2077,   80]), 'RightAnkle': array([ 469, 2076,  104]), 'LeftHeel': array([ 636, 2118,   91]), 'RightHeel': array([ 488, 2125,  113]), 'LeftFootIndex': array([ 708, 2203,   13]), 'RightFootIndex': array([ 442, 2194,   18])}"
C:\Users\beata.haracewiat\Desktop\Thesis\data_processing\green\subject2_scenario3_frame162_green.jpg,1.0,"{'Nose': array([559, 557, -79]), 'LeftEyeInner': array([579, 529, -69]), 'LeftEye': array([593, 528, -69]), 'LeftEyeOuter': array([606, 528, -69]), 'RightEyeInner': array([543, 531, -67]), 'RightEye': array([531, 531, -67]), 'RightEyeOuter': array([518, 532, -67]), 'LeftEar': array([631, 547,  -5]), 'RightEar': array([506, 553,   7]), 'MouthLeft': array([587, 594, -54]), 'MouthRight': array([539, 596, -50]), 'LeftShoulder': array([740, 711,  31]), 'RightShoulder': array([402, 741,  42]), 'LeftElbow': array([964, 780,  44]), 'RightElbow': array([161, 850,  73]), 'LeftWrist': array([1101,  936,    6]), 'RightWrist': array([  64, 1062,   52]), 'LeftPinky': array([1154,  978,   -1]), 'RightPinky': array([  17, 1122,   43]), 'LeftIndex': array([1128,  985,  -23]), 'RightIndex': array([  52, 1131,   23]), 'LeftThumb': array([1105,  984,   -4]), 'RightThumb': array([  77, 1119,   43]), 'LeftHip': array([ 672, 1325,   -5]), 'RightHip': array([ 467, 1325,    6]), 'LeftKnee': array([ 728, 1718,  -52]), 'RightKnee': array([ 466, 1708,  -24]), 'LeftAnkle': array([ 696, 2015,  123]), 'RightAnkle': array([ 485, 2052,   97]), 'LeftHeel': array([ 671, 2043,  139]), 'RightHeel': array([ 503, 2101,  106]), 'LeftFootIndex': array([ 722, 2147,   75]), 'RightFootIndex': array([ 449, 2171,   20])}"
C:\Users\beata.haracewiat\Desktop\Thesis\data_processing\green\subject2_scenario3_frame163_green.jpg,1.0,"{'Nose': array([574, 541, -67]), 'LeftEyeInner': array([595, 515, -56]), 'LeftEye': array([609, 514, -56]), 'LeftEyeOuter': array([621, 514, -56]), 'RightEyeInner': array([557, 517, -54]), 'RightEye': array([545, 518, -54]), 'RightEyeOuter': array([531, 520, -54]), 'LeftEar': array([648, 537,   7]), 'RightEar': array([519, 543,  20]), 'MouthLeft': array([602, 581, -43]), 'MouthRight': array([553, 584, -39]), 'LeftShoulder': array([754, 719,  42]), 'RightShoulder': array([415, 746,  43]), 'LeftElbow': array([985, 784,  58]), 'RightElbow': array([154, 855,  58]), 'LeftWrist': array([1135,  919,   26]), 'RightWrist': array([  63, 1059,   27]), 'LeftPinky': array([1193,  957,   19]), 'RightPinky': array([  17, 1120,   14]), 'LeftIndex': array([1166,  964,   -4]), 'RightIndex': array([  56, 1123,   -4]), 'LeftThumb': array([1142,  962,   14]), 'RightThumb': array([  80, 1110,   18]), 'LeftHip': array([ 683, 1333,   -2]), 'RightHip': array([ 472, 1329,    2]), 'LeftKnee': array([ 728, 1741,  -54]), 'RightKnee': array([ 474, 1724,   -9]), 'LeftAnkle': array([ 701, 2088,   79]), 'RightAnkle': array([ 482, 2078,  117]), 'LeftHeel': array([ 680, 2132,   90]), 'RightHeel': array([ 493, 2128,  126]), 'LeftFootIndex': array([ 725, 2213,   18]), 'RightFootIndex': array([ 457, 2195,   42])}"
C:\Users\beata.haracewiat\Desktop\Thesis\data_processing\green\subject2_scenario3_frame164_green.jpg,1.0,"{'Nose': array([573, 536, -64]), 'LeftEyeInner': array([593, 513, -52]), 'LeftEye': array([606, 513, -52]), 'LeftEyeOuter': array([618, 513, -52]), 'RightEyeInner': array([556, 515, -51]), 'RightEye': array([544, 516, -51]), 'RightEyeOuter': array([532, 517, -51]), 'LeftEar': array([641, 538,  15]), 'RightEar': array([516, 543,  24]), 'MouthLeft': array([599, 577, -39]), 'MouthRight': array([551, 578, -36]), 'LeftShoulder': array([745, 715,  47]), 'RightShoulder': array([406, 744,  49]), 'LeftElbow': array([969, 776,  61]), 'RightElbow': array([154, 841,  72]), 'LeftWrist': array([1097,  929,   25]), 'RightWrist': array([  61, 1065,   50]), 'LeftPinky': array([1146,  973,   17]), 'RightPinky': array([  15, 1131,   40]), 'LeftIndex': array([1121,  980,   -2]), 'RightIndex': array([  55, 1140,   20]), 'LeftThumb': array([1099,  979,   15]), 'RightThumb': array([  80, 1126,   40]), 'LeftHip': array([ 680, 1325,   -2]), 'RightHip': array([ 468, 1322,    2]), 'LeftKnee': array([ 719, 1734,  -69]), 'RightKnee': array([ 455, 1720,  -32]), 'LeftAnkle': array([ 675, 2036,  125]), 'RightAnkle': array([ 479, 2069,  110]), 'LeftHeel': array([ 647, 2065,  143]), 'RightHeel': array([ 496, 2115,  122]), 'LeftFootIndex': array([ 701, 2176,   78]), 'RightFootIndex': array([ 454, 2195,   34])}"
